,train,val,test
3027,tb0634,,
3028,tb0636,,
3029,tb0637,,
3030,tb0638,,
3031,tb0639,,
3032,tb0646,,
3033,tb0647,,
3034,tb0653,,
3035,tb0657,,
3036,tb0659,,
3037,tb0660,,
3038,tb0662,,
3039,tb0663,,
3040,tb0664,,
3041,tb0666,,
3042,tb0669,,
3043,tb0672,,
3044,tb0675,,
3045,tb0677,,
3046,tb0678,,
3047,tb0679,,
3048,tb0680,,
3049,tb0681,,
3050,tb0688,,
3051,tb0690,,
3052,tb0691,,
3053,tb0692,,
3054,tb0693,,
3055,tb0695,,
3056,tb0700,,
3057,tb0702,,
3058,tb0705,,
3059,tb0708,,
3060,tb0710,,
3061,tb0711,,
3062,tb0713,,
3063,tb0715,,
3064,tb0716,,
3065,tb0719,,
3066,tb0720,,
3067,tb0725,,
3068,tb0726,,
3069,tb0729,,
3070,tb0730,,
3071,tb0732,,
3072,tb0733,,
3073,tb0735,,
3074,tb0738,,
3075,tb0746,,
3076,tb0749,,
3077,tb0751,,
3078,tb0754,,
3079,tb0755,,
3080,tb0758,,
3081,tb0760,,
3082,tb0763,,
3083,tb0765,,
3084,tb0766,,
3085,tb0770,,
3086,tb0773,,
3087,tb0776,,
3088,tb0781,,
3089,tb0783,,
3090,tb0787,,
3091,tb0788,,
3092,tb0792,,
3093,tb0794,,
3094,tb0795,,
3095,tb0797,,
3096,tb0801,,
3097,tb0802,,
3098,tb0804,,
3099,tb0805,,
3100,tb0807,,
3101,tb0812,,
3102,tb0817,,
3103,tb0819,,
3104,tb0821,,
3105,tb0822,,
3106,tb0825,,
3107,tb0826,,
3108,tb0827,,
3109,tb0829,,
3110,tb0830,,
3111,tb0832,,
3112,tb0833,,
3113,tb0834,,
3114,tb0837,,
3115,tb0838,,
3116,tb0839,,
3117,tb0841,,
3118,tb0842,,
3119,tb0843,,
3120,tb0844,,
3121,tb0846,,
3122,tb0848,,
3123,tb0852,,
3124,tb0855,,
3125,tb0858,,
3126,tb0859,,
3127,tb0862,,
3128,tb0863,,
3129,tb0870,,
3130,tb0871,,
3131,tb0874,,
3132,tb0879,,
3133,tb0880,,
3134,tb0882,,
3135,tb0884,,
3136,tb0887,,
3137,tb0889,,
3138,tb0890,,
3139,tb0892,,
3140,tb0893,,
3141,tb0895,,
3142,tb0896,,
3143,tb0899,,
3144,tb0902,,
3145,tb0905,,
3146,tb0907,,
3147,tb0908,,
3148,tb0909,,
3149,tb0912,,
