,train,val,test
3027,tb0644,,
3028,tb0645,,
3029,tb0646,,
3030,tb0647,,
3031,tb0654,,
3032,tb0657,,
3033,tb0659,,
3034,tb0663,,
3035,tb0664,,
3036,tb0666,,
3037,tb0667,,
3038,tb0668,,
3039,tb0669,,
3040,tb0672,,
3041,tb0675,,
3042,tb0676,,
3043,tb0677,,
3044,tb0678,,
3045,tb0679,,
3046,tb0681,,
3047,tb0686,,
3048,tb0688,,
3049,tb0690,,
3050,tb0691,,
3051,tb0693,,
3052,tb0695,,
3053,tb0702,,
3054,tb0705,,
3055,tb0708,,
3056,tb0711,,
3057,tb0713,,
3058,tb0715,,
3059,tb0716,,
3060,tb0717,,
3061,tb0719,,
3062,tb0720,,
3063,tb0721,,
3064,tb0724,,
3065,tb0725,,
3066,tb0726,,
3067,tb0729,,
3068,tb0730,,
3069,tb0732,,
3070,tb0733,,
3071,tb0735,,
3072,tb0738,,
3073,tb0739,,
3074,tb0742,,
3075,tb0746,,
3076,tb0750,,
3077,tb0751,,
3078,tb0754,,
3079,tb0755,,
3080,tb0759,,
3081,tb0760,,
3082,tb0762,,
3083,tb0763,,
3084,tb0766,,
3085,tb0767,,
3086,tb0770,,
3087,tb0773,,
3088,tb0776,,
3089,tb0781,,
3090,tb0784,,
3091,tb0786,,
3092,tb0787,,
3093,tb0788,,
3094,tb0790,,
3095,tb0794,,
3096,tb0797,,
3097,tb0799,,
3098,tb0801,,
3099,tb0802,,
3100,tb0804,,
3101,tb0805,,
3102,tb0806,,
3103,tb0807,,
3104,tb0812,,
3105,tb0813,,
3106,tb0814,,
3107,tb0816,,
3108,tb0817,,
3109,tb0819,,
3110,tb0821,,
3111,tb0824,,
3112,tb0827,,
3113,tb0829,,
3114,tb0830,,
3115,tb0831,,
3116,tb0832,,
3117,tb0833,,
3118,tb0834,,
3119,tb0838,,
3120,tb0839,,
3121,tb0842,,
3122,tb0843,,
3123,tb0844,,
3124,tb0846,,
3125,tb0852,,
3126,tb0853,,
3127,tb0855,,
3128,tb0858,,
3129,tb0860,,
3130,tb0862,,
3131,tb0864,,
3132,tb0865,,
3133,tb0867,,
3134,tb0870,,
3135,tb0871,,
3136,tb0874,,
3137,tb0875,,
3138,tb0876,,
3139,tb0879,,
3140,tb0880,,
3141,tb0882,,
3142,tb0884,,
3143,tb0888,,
3144,tb0889,,
3145,tb0892,,
3146,tb0893,,
3147,tb0895,,
3148,tb0896,,
3149,tb0898,,
