,train,val,test
3027,tb0621,,
3028,tb0622,,
3029,tb0623,,
3030,tb0624,,
3031,tb0625,,
3032,tb0626,,
3033,tb0627,,
3034,tb0628,,
3035,tb0631,,
3036,tb0633,,
3037,tb0634,,
3038,tb0635,,
3039,tb0636,,
3040,tb0637,,
3041,tb0638,,
3042,tb0640,,
3043,tb0642,,
3044,tb0643,,
3045,tb0644,,
3046,tb0645,,
3047,tb0653,,
3048,tb0654,,
3049,tb0657,,
3050,tb0662,,
3051,tb0663,,
3052,tb0664,,
3053,tb0667,,
3054,tb0669,,
3055,tb0672,,
3056,tb0675,,
3057,tb0677,,
3058,tb0678,,
3059,tb0679,,
3060,tb0684,,
3061,tb0686,,
3062,tb0688,,
3063,tb0691,,
3064,tb0692,,
3065,tb0693,,
3066,tb0695,,
3067,tb0700,,
3068,tb0702,,
3069,tb0705,,
3070,tb0710,,
3071,tb0713,,
3072,tb0715,,
3073,tb0717,,
3074,tb0720,,
3075,tb0724,,
3076,tb0726,,
3077,tb0729,,
3078,tb0730,,
3079,tb0733,,
3080,tb0734,,
3081,tb0735,,
3082,tb0739,,
3083,tb0742,,
3084,tb0743,,
3085,tb0746,,
3086,tb0749,,
3087,tb0752,,
3088,tb0754,,
3089,tb0755,,
3090,tb0758,,
3091,tb0759,,
3092,tb0760,,
3093,tb0765,,
3094,tb0766,,
3095,tb0767,,
3096,tb0770,,
3097,tb0773,,
3098,tb0776,,
3099,tb0781,,
3100,tb0783,,
3101,tb0787,,
3102,tb0792,,
3103,tb0796,,
3104,tb0797,,
3105,tb0798,,
3106,tb0799,,
3107,tb0802,,
3108,tb0806,,
3109,tb0812,,
3110,tb0814,,
3111,tb0816,,
3112,tb0819,,
3113,tb0821,,
3114,tb0822,,
3115,tb0823,,
3116,tb0824,,
3117,tb0825,,
3118,tb0826,,
3119,tb0827,,
3120,tb0829,,
3121,tb0830,,
3122,tb0831,,
3123,tb0832,,
3124,tb0834,,
3125,tb0838,,
3126,tb0842,,
3127,tb0843,,
3128,tb0844,,
3129,tb0848,,
3130,tb0849,,
3131,tb0851,,
3132,tb0853,,
3133,tb0855,,
3134,tb0859,,
3135,tb0860,,
3136,tb0862,,
3137,tb0870,,
3138,tb0874,,
3139,tb0875,,
3140,tb0876,,
3141,tb0879,,
3142,tb0881,,
3143,tb0884,,
3144,tb0887,,
3145,tb0889,,
3146,tb0890,,
3147,tb0892,,
3148,tb0893,,
3149,tb0895,,
